0;1;2;3;4;5;6;7;8;9;10;Date
;     RR Data;            ;FFT spectrum;            ; AR Spectrum;            ;            ;            ;            ;;
;        Time; RR interval;   Frequency;         PSD;   Frequency;         PSD;   VLF comp.;    LF comp.;    HF comp.;;
;         (s);         (s);        (Hz);(ms^2/Hz);        (Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);;
;101.166;0.755;0.363;688.4413;0.363;19510.2686;            ;            ;            ;;2024-11-19
;101.927;0.761;0.367;3807.5232;0.367;19083.3303;            ;            ;            ;;2024-11-19
;103.257;1.330;0.370;10898.0096;0.370;18703.8150;            ;            ;            ;;2024-11-19
;104.466;1.209;0.373;17798.1906;0.373;18363.9039;            ;            ;            ;;2024-11-19
;105.494;1.028;0.377;17218.0267;0.377;18055.9590;            ;            ;            ;;2024-11-19
;106.446;0.952;0.380;11588.3456;0.380;17772.4185;            ;            ;            ;;2024-11-19
;107.640;1.194;0.383;15969.6955;0.383;17505.7283;            ;            ;            ;;2024-11-19
;108.755;1.115;0.387;16863.1993;0.387;17248.3182;            ;            ;            ;;2024-11-19
;109.666;0.911;0.390;4790.8236;0.390;16992.6295;            ;            ;            ;;2024-11-19
;110.542;0.876;0.393;502.0111;0.393;16731.2007;            ;            ;            ;;2024-11-19
;111.844;1.302;0.397;7239.6423;0.397;16456.8159;            ;            ;            ;;2024-11-19
;113.032;1.188;0.400;8212.0733;0.400;16162.7145;            ;            ;            ;;2024-11-19
;113.928;0.896;0.403;3426.3677;0.403;15842.8523;            ;            ;            ;;2024-11-19
;114.708;0.780;0.407;893.2937;0.407;15492.1954;            ;            ;            ;;2024-11-19
;115.942;1.234;0.410;833.8397;0.410;15107.0179;            ;            ;            ;;2024-11-19
;117.162;1.220;0.413;2277.0841;0.413;14685.1653;            ;            ;            ;;2024-11-19
;118.253;1.091;0.417;1709.0181;0.417;14226.2447;            ;            ;            ;;2024-11-19
;119.282;1.029;0.420;126.5357;0.420;13731.7036;            ;            ;            ;;2024-11-19
;120.193;0.911;0.423;7264.9901;0.423;13204.7744;            ;            ;            ;;2024-11-19
;121.398;1.205;0.427;17816.5394;0.427;12650.2784;            ;            ;            ;;2024-11-19
;122.488;1.090;0.430;17290.3237;0.430;12074.3041;            ;            ;            ;;2024-11-19
;123.615;1.127;0.433;9911.6801;0.433;11483.7974;            ;            ;            ;;2024-11-19
;124.528;0.913;0.437;5941.0059;0.437;10886.1081;            ;            ;            ;;2024-11-19
;125.439;0.911;0.440;6611.9123;0.440;10288.5466;            ;            ;            ;;2024-11-19
;126.697;1.258;0.443;10332.5754;0.443;9697.9940;            ;            ;            ;;2024-11-19
;127.723;1.026;0.447;13750.4136;0.447;9120.5977;            ;            ;            ;;2024-11-19
;128.888;1.165;0.450;13318.2262;0.450;8561.5674;            ;            ;            ;;2024-11-19
;129.724;0.836;0.453;8269.0807;0.453;8025.0716;            ;            ;            ;;2024-11-19
;130.512;0.788;0.457;3211.9626;0.457;7514.2223;            ;            ;            ;;2024-11-19
;131.775;1.263;0.460;3320.2492;0.460;7031.1296;            ;            ;            ;;2024-11-19
;132.838;1.063;0.463;4727.1195;0.463;6577.0024;            ;            ;            ;;2024-11-19
;133.965;1.127;0.467;2950.9477;0.467;6152.2780;            ;            ;            ;;2024-11-19
;134.961;0.996;0.470;768.6495;0.470;5756.7608;            ;            ;            ;;2024-11-19
;136.002;1.041;0.473;681.0853;0.473;5389.7586;            ;            ;            ;;2024-11-19
;137.013;1.011;0.477;1796.7156;0.477;5050.2081;            ;            ;            ;;2024-11-19
;137.975;0.962;0.480;2595.6826;0.480;4736.7848;            ;            ;            ;;2024-11-19
;138.924;0.949;0.483;1924.4629;0.483;4447.9945;            ;            ;            ;;2024-11-19
;140.045;1.121;0.487;302.8150;0.487;4182.2477;            ;            ;            ;;2024-11-19
;141.086;1.041;0.490;404.1954;0.490;3937.9176;            ;            ;            ;;2024-11-19
;142.088;1.002;0.493;2304.2735;0.493;3713.3835;            ;            ;            ;;2024-11-19
;143.013;0.925;0.497;2526.6011;0.497;3507.0622;            ;            ;            ;;2024-11-19
;143.855;0.842;0.500;940.0748;0.500;3317.4296;            ;            ;            ;;2024-11-19
;144.751;0.896;            ;            ;            ;            ;            ;            ;            ;;2024-11-19
;145.717;0.966;            ;            ;            ;            ;            ;            ;            ;;2024-11-19
;146.922;1.205;            ;            ;            ;            ;            ;            ;            ;;2024-11-19
;148.019;1.097;            ;            ;            ;            ;            ;            ;            ;;2024-11-19
;149.100;1.081;            ;            ;            ;            ;            ;            ;            ;;2024-11-19
;0.384;0.384;0.000;0.2210;0.000;9061.1683;            ;            ;            ;;2024-11-20
;1.068;0.684;0.003;13.3751;0.003;18147.2398;            ;            ;            ;;2024-11-20
;1.781;0.713;0.007;170.8501;0.007;18222.1266;            ;            ;            ;;2024-11-20
;2.536;0.755;0.010;524.0669;0.010;18347.5282;            ;            ;            ;;2024-11-20
;3.294;0.758;0.013;369.7298;0.013;18524.3294;            ;            ;            ;;2024-11-20
;4.007;0.713;0.017;210.7617;0.017;18753.7680;            ;            ;            ;;2024-11-20
;4.711;0.704;0.020;1383.9563;0.020;19037.4319;            ;            ;            ;;2024-11-20
;5.421;0.710;0.023;738.7065;0.023;19377.2538;            ;            ;            ;;2024-11-20
;6.146;0.725;0.027;2358.1094;0.027;19775.5000;            ;            ;            ;;2024-11-20
;6.906;0.760;0.030;20591.6039;0.030;20234.7533;            ;            ;            ;;2024-11-20
;7.672;0.766;0.033;44426.8542;0.033;20757.8831;            ;            ;            ;;2024-11-20
;8.399;0.727;0.037;46358.2689;0.037;21348.0018;            ;            ;            ;;2024-11-20
;9.120;0.721;0.040;30345.8122;0.040;22008.3987;            ;            ;            ;;2024-11-20
;9.843;0.723;0.043;17075.3546;0.043;22742.4467;            ;            ;            ;;2024-11-20
;10.593;0.750;0.047;15225.4656;0.047;23553.4712;            ;            ;            ;;2024-11-20
;10.856;0.263;0.050;17196.2166;0.050;24444.5722;            ;            ;            ;;2024-11-20
;11.721;0.865;0.053;7691.4274;0.053;25418.3874;            ;            ;            ;;2024-11-20
;12.684;0.963;0.057;6559.8693;0.057;26476.7835;            ;            ;            ;;2024-11-20
;13.458;0.774;0.060;41879.3621;0.060;27620.4655;            ;            ;            ;;2024-11-20
;14.200;0.742;0.063;81767.3858;0.063;28848.4932;            ;            ;            ;;2024-11-20
;14.990;0.790;0.067;90384.4660;0.067;30157.7041;            ;            ;            ;;2024-11-20
;16.162;1.172;0.070;80305.2690;0.070;31542.0517;            ;            ;            ;;2024-11-20
;17.139;0.977;0.073;72147.7024;0.073;32991.8866;            ;            ;            ;;2024-11-20
;17.966;0.827;0.077;72538.5319;0.077;34493.2341;            ;            ;            ;;2024-11-20
;19.319;1.353;0.080;71496.9653;0.080;36027.1545;            ;            ;            ;;2024-11-20
;20.522;1.203;0.083;60599.8290;0.083;37569.3076;            ;            ;            ;;2024-11-20
;21.665;1.143;0.087;45497.1357;0.087;39089.8766;            ;            ;            ;;2024-11-20
;22.657;0.992;0.090;26810.6120;0.090;40554.0162;            ;            ;            ;;2024-11-20
;23.922;1.265;0.093;20092.4752;0.093;41922.9746;            ;            ;            ;;2024-11-20
;25.145;1.223;0.097;56842.7196;0.097;43155.9690;            ;            ;            ;;2024-11-20
;26.172;1.027;0.100;124013.3531;0.100;44212.7701;            ;            ;            ;;2024-11-20
;27.251;1.079;0.103;167126.7004;0.103;45056.7916;            ;            ;            ;;2024-11-20
;28.534;1.283;0.107;160627.7837;0.107;45658.3111;            ;            ;            ;;2024-11-20
;29.781;1.247;0.110;124625.3883;0.110;45997.3371;            ;            ;            ;;2024-11-20
;31.000;1.219;0.113;85060.4134;0.113;46065.6237;            ;            ;            ;;2024-11-20
;32.113;1.113;0.117;49606.9124;0.117;45867.4617;            ;            ;            ;;2024-11-20
;33.304;1.191;0.120;18599.7243;0.120;45419.1008;            ;            ;            ;;2024-11-20
;34.570;1.266;0.123;1448.9102;0.123;44746.9346;            ;            ;            ;;2024-11-20
;35.834;1.264;0.127;2875.1122;0.127;43884.8063;            ;            ;            ;;2024-11-20
;37.071;1.237;0.130;8802.5707;0.130;42870.9179;            ;            ;            ;;2024-11-20
;38.206;1.135;0.133;11226.8023;0.133;41744.8186;            ;            ;            ;;2024-11-20
;39.430;1.224;0.137;11203.4835;0.137;40544.8392;            ;            ;            ;;2024-11-20
;40.737;1.307;0.140;4298.5144;0.140;39306.1823;            ;            ;            ;;2024-11-20
;41.979;1.242;0.143;2534.8333;0.143;38059.7221;            ;            ;            ;;2024-11-20
;43.239;1.260;0.147;17972.7575;0.147;36831.4486;            ;            ;            ;;2024-11-20
;44.405;1.166;0.150;31191.0981;0.150;35642.4277;            ;            ;            ;;2024-11-20
;45.401;0.996;0.153;29809.2394;0.153;34509.1205;            ;            ;            ;;2024-11-20
;46.703;1.302;0.157;28721.6037;0.157;33443.9238;            ;            ;            ;;2024-11-20
;47.958;1.255;0.160;36814.5454;0.160;32455.8113;            ;            ;            ;;2024-11-20
;48.797;0.839;0.163;50098.7425;0.163;31550.9964;            ;            ;            ;;2024-11-20
;50.167;1.370;0.167;68220.0404;0.167;30733.5595;            ;            ;            ;;2024-11-20
;51.484;1.317;0.170;81903.3666;0.170;30006.0137;            ;            ;            ;;2024-11-20
;52.676;1.192;0.173;70615.6236;0.173;29369.7940;            ;            ;            ;;2024-11-20
;53.972;1.296;0.177;46515.0197;0.177;28825.6723;            ;            ;            ;;2024-11-20
;55.213;1.241;0.180;45661.8730;0.180;28374.1038;            ;            ;            ;;2024-11-20
;56.481;1.268;0.183;61539.1009;0.183;28015.5152;            ;            ;            ;;2024-11-20
;57.786;1.305;0.187;57503.8477;0.187;27750.5459;            ;            ;            ;;2024-11-20
;59.056;1.270;0.190;32085.5771;0.190;27580.2553;            ;            ;            ;;2024-11-20
;60.379;1.323;0.193;13801.0120;0.193;27506.3061;            ;            ;            ;;2024-11-20
;61.656;1.277;0.197;15595.9738;0.197;27531.1341;            ;            ;            ;;2024-11-20
;62.916;1.260;0.200;26403.4835;0.200;27658.1148;            ;            ;            ;;2024-11-20
;64.106;1.190;0.203;29211.7507;0.203;27891.7345;            ;            ;            ;;2024-11-20
;65.107;1.001;0.207;21404.3947;0.207;28237.7754;            ;            ;            ;;2024-11-20
;65.947;0.840;0.210;12947.6031;0.210;28703.5209;            ;            ;            ;;2024-11-20
;66.837;0.890;0.213;6357.2061;0.213;29297.9902;            ;            ;            ;;2024-11-20
;68.203;1.366;0.217;10422.6078;0.217;30032.2079;            ;            ;            ;;2024-11-20
;69.411;1.208;0.220;32639.4126;0.220;30919.5152;            ;            ;            ;;2024-11-20
;70.795;1.384;0.223;37162.1283;0.223;31975.9264;            ;            ;            ;;2024-11-20
;72.080;1.285;0.227;9664.8873;0.227;33220.5288;            ;            ;            ;;2024-11-20
;73.051;0.971;0.230;2242.1799;0.230;34675.9200;            ;            ;            ;;2024-11-20
;74.402;1.351;0.233;21936.8306;0.233;36368.6577;            ;            ;            ;;2024-11-20
;75.632;1.230;0.237;27070.6480;0.237;38329.6747;            ;            ;            ;;2024-11-20
;76.579;0.947;0.240;24215.8293;0.240;40594.5692;            ;            ;            ;;2024-11-20
;77.551;0.972;0.243;37250.7741;0.243;43203.6088;            ;            ;            ;;2024-11-20
;78.879;1.328;0.247;68593.5787;0.247;46201.1741;            ;            ;            ;;2024-11-20
;80.164;1.285;0.250;106307.6255;0.250;49634.1902;            ;            ;            ;;2024-11-20
;81.435;1.271;0.253;122104.3287;0.253;53548.8378;            ;            ;            ;;2024-11-20
;82.752;1.317;0.257;108219.9283;0.257;57984.4823;            ;            ;            ;;2024-11-20
;84.008;1.256;0.260;78680.2995;0.260;62963.3666;            ;            ;            ;;2024-11-20
;85.223;1.215;0.263;46005.8987;0.263;68474.3392;            ;            ;            ;;2024-11-20
;86.541;1.318;0.267;47504.8237;0.267;74449.1873;            ;            ;            ;;2024-11-20
;87.854;1.313;0.270;92115.2785;0.270;80731.8738;            ;            ;            ;;2024-11-20
;89.113;1.259;0.273;114621.4736;0.273;87045.4074;            ;            ;            ;;2024-11-20
;90.321;1.208;0.277;84762.1569;0.277;92969.0248;            ;            ;            ;;2024-11-20
;91.535;1.214;0.280;49694.3978;0.280;97947.8459;            ;            ;            ;;2024-11-20
;92.597;1.062;0.283;56331.8435;0.283;101360.0599;            ;            ;            ;;2024-11-20
;93.713;1.116;0.287;89748.1528;0.287;102649.7551;            ;            ;            ;;2024-11-20
;95.026;1.313;0.290;99294.7749;0.290;101491.8418;            ;            ;            ;;2024-11-20
;96.039;1.013;0.293;99191.2630;0.293;97913.3035;            ;            ;            ;;2024-11-20
;97.385;1.346;0.297;115742.5163;0.297;92298.5619;            ;            ;            ;;2024-11-20
;98.710;1.325;0.300;106925.1623;0.300;85271.1372;            ;            ;            ;;2024-11-20
;100.029;1.319;0.303;59225.6750;0.303;77517.5944;            ;            ;            ;;2024-11-20
;101.362;1.333;0.307;19213.6890;0.307;69638.5065;            ;            ;            ;;2024-11-20
;102.466;1.104;0.310;16305.1810;0.310;62071.8704;            ;            ;            ;;2024-11-20
;103.584;1.118;0.313;23345.4602;0.313;55084.6374;            ;            ;            ;;2024-11-20
;104.928;1.344;0.317;17269.2890;0.317;48803.5664;            ;            ;            ;;2024-11-20
